Symbol,Name,Sector,Price,Price/Earnings,Dividend Yield,Earnings/Share,52 Week Low,52 Week High,Market Cap,EBITDA,Price/Sales,Price/Book,SEC Filings
SCG,SCANA Corp,Utilities,35.6,8.75,6.6830335,4.16,71.28,35.31,5229448882,1459000000,1.651705,0.92,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SCG
SLB,Schlumberger Ltd.,Energy,67.4,44.93,2.8673835,-1.08,82.71,61.02,96529311126,3222000000,3.2297828,2.64,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SLB
SNI,Scripps Networks Interactive Inc.,Consumer Discretionary,86.46,16.04,1.3761468,5.18,88.87,64.87,11328642413,1351059000,4.374079,4.22,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SNI
STX,Seagate Technology,Information Technology,47.44,11.51,5.085772,2.58,56.45,30.6,14113197720,1811000000,1.3048558,13.33,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STX
SEE,Sealed Air,Materials,42.62,21.31,1.4427412,2.46,50.62,41.22,8001938397,969700000,2.4700067,10.55,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SEE
SRE,Sempra Energy,Utilities,103.36,19.14,3.1607263,5.45,122.975,100.63,26163862235,3763000000,3.15303,1.98,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SRE
SHW,Sherwin-Williams,Materials,387.65,26.75,0.8426688,18.61,435.15,302.0101,37730994828,2160668000,2.5276077,13.42,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SHW
SIG,Signet Jewelers,Consumer Discretionary,49.38,6.65,2.4730754,7.03,77.94,46.09,3034275549,852700000,0.7564699,1.38,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SIG
SPG,Simon Property Group Inc,Real Estate,152.18,13.56,5.0368075,6.25,187.35,150.15,48139839531,4411515000,8.754495,13.24,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SPG
SWKS,Skyworks Solutions,Information Technology,99.04,16.45,1.2629502,5.41,117.65,90.53,18493080922,1122900000,6.9704437,4.25,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SWKS
SLG,SL Green Realty,Real Estate,90.61,14.07,3.4998922,0.88,115.34,91.2,8617714345,795889000,6.5820084,1.32,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SLG
SNA,Snap-On Inc.,Consumer Discretionary,156.72,15.81,1.968433,9.2,185.47,140.83,9499107736,982200000,3.5114813,3.21,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SNA
SO,Southern Co.,Utilities,43.4,15.78,5.3530226,2.53,53.51,42.63,43497224128,6012000000,2.5080602,1.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SO
LUV,Southwest Airlines,Industrials,55.63,15.89,0.863707,5.82,66.985,49.76,34351211637,4533000000,1.6294897,3.84,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LUV
SWK,Stanley Black & Decker,Consumer Discretionary,152.86,20.57,1.5775635,8.05,176.62,121.09,24496399600,2264600000,1.944325,3.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SWK
SBUX,Starbucks Corp.,Consumer Discretionary,53.77,25.98,2.203452,1.97,64.87,52.58,76548976000,7361500000,3.4392443,13.36,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SBUX
STT,State Street Corp.,Financials,98.54,15.35,1.6228749,5.23,114.27,75.27,38059113300,0,3.263072,1.95,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STT
SRCL,Stericycle Inc,Industrials,70.55,16.26,0,2.08,88,61.25,6218560288,305085000,2.2607324,2.15,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SRCL
SYK,Stryker Corp.,Health Care,148.01,23.46,1.2234008,2.68,170,122.01,57509096756,2863000000,4.635566,5.54,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYK
STI,SunTrust Banks,Financials,65.8,16.25,2.3185046,4.48,72.06,51.96,32498948310,0,3.3089445,1.38,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=STI
SYMC,Symantec Corp.,Information Technology,25.59,39.37,1.1286682,-0.17,34.2,25.65,16520497264,1227000000,3.5516493,3.36,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYMC
SYF,Synchrony Financial,Financials,34.98,13.35,1.6,2.41,40.59,26.01,28893750000,0,2.1096623,1.97,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYF
SNPS,Synopsys Inc.,Information Technology,82.62,67.72,0,0.87,94.8,64.75,12767067883,579844000,6.276264,3.98,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SNPS
SYY,Sysco Corp.,Consumer Staples,57,22.98,2.4644873,2.08,64.27,48.85,30445320778,2988725000,0.7295535,13.4,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=SYY
TROW,T. Rowe Price Group,Financials,101.99,19.92,2.140443,4.75,120.07,66.7,25810865035,2281400000,7.3911157,4.61,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TROW
TPR,"Tapestry, Inc.",Consumer Discretionary,48.85,,0,2.09,50.71,36.69,14247199374,0,4.0785494,4.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TPR
TGT,Target Corp.,Consumer Discretionary,71.11,14.19,3.3856654,4.71,78.7,48.56,39816696539,7105000000,0.8047394,3.45,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TGT
TEL,TE Connectivity Ltd.,Information Technology,95.27,19.72,1.6062645,4.71,108.23,71.93,34983666316,2797000000,2.5734365,3.6,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TEL
FTI,TechnipFMC,Energy,29.1,18.77,1.7060367,0,35,24.53,14163064455,540167833.423084,1.561575,1.06,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FTI
TXN,Texas Instruments,Information Technology,97.66,24.05,2.4318495,3.6,120.75,74.52,100262526470,7013000000,6.9572234,9.32,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TXN
TXT,Textron Inc.,Industrials,55.54,22.13,0.1381454,1.14,62.19,45,15254672353,1454000000,1.0645695,2.57,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TXT
BK,The Bank of New York Mellon Corp.,Financials,53.29,14.76,1.7347307,3.73,58.99,44.91,56083904906,0,3.3834257,1.49,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=BK
CLX,The Clorox Company,Consumer Staples,127.76,23.44,2.6286967,5.33,150.4,124.09,16540418002,1295000000,2.798683,21.62,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=CLX
COO,The Cooper Companies,Health Care,223.17,22.96,0.026033757,7.52,256.39,187.02,11297958140,615700000,6.8538465,3.57,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=COO
HSY,The Hershey Company,Consumer Staples,97.65,20.51,2.6494346,3.66,116.49,98.851,20867272020,1404123000,2.8396711,25.64,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HSY
MOS,The Mosaic Company,Materials,24.13,23.66,0.3960396,0.85,34.36,19.23,9726962131,1165100000,1.8161958,0.94,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MOS
TRV,The Travelers Companies Inc.,Financials,135.01,16.48,2.0261714,7.31,150.55,113.76,38903131815,0,1.33382,1.63,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TRV
DIS,The Walt Disney Company,Consumer Discretionary,101.35,17.78,1.6036655,5.7,116.1,96.2,157817273295,12544000000,3.9635563,3.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=DIS
TMO,Thermo Fisher Scientific,Health Care,198.73,21.84,0.3276319,5.6,226.44,151.69,83226586345,4751300000,4.015666,3.38,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TMO
TIF,Tiffany & Co.,Consumer Discretionary,99.62,27,1.9402406,3.55,111.44,77.93,12810515320,949500000,4.516748,3.97,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TIF
TWX,Time Warner Inc.,Consumer Discretionary,93.02,15.35,1.6927768,6.62,103.9,85.88,74185800000,7671000000,2.3735986,2.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TWX
TJX,TJX Companies Inc.,Consumer Discretionary,74.36,21.01,1.64042,3.46,81.46,66.44,48181450881,4600216000,1.9293598,10.35,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TJX
TMK,Torchmark Corp.,Financials,80.52,17.02,0.7204611,4.5,93.595,73.53,9614412169,0,3.1079664,1.88,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TMK
TSS,Total System Services,Information Technology,81.17,25.85,0.6091133,3.16,89.92,50.96,15694951118,1097534000,3.175548,6.57,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSS
TSCO,Tractor Supply Company,Consumer Discretionary,65.94,19.57,1.6030874,3.3,82.68,49.87,8459271203,859519000,1.1642125,6.01,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSCO
TDG,TransDigm Group,Industrials,283,23.76,0,7.92,321.38,203.72,15241203731,1635916000,4.268832,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TDG
TRIP,TripAdvisor,Consumer Discretionary,40.05,58.04,0,0.81,53.29,29.5,5700998508,234000000,4.5925775,3.49,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TRIP
FOXA,Twenty-First Century Fox Class A,Consumer Discretionary,34.56,17.81,0.9983361,1.59,39.135,24.81,44027094922,5280000000,2.1080317,4.11,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FOXA
FOX,Twenty-First Century Fox Class B,Consumer Discretionary,34.09,17.57,1.0084034,1.59,38.56,24.3,66135313503,5280000000,3.1654842,4.04,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=FOX
TSN,Tyson Foods,Consumer Staples,73.92,13.92,1.6353229,4.79,84.65,57.2,26957526800,2521000000,0.93730986,2.55,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TSN
USB,U.S. Bancorp,Financials,52.65,15.35,2.189781,3.52,58.5,49.535,90940115897,0,3.7773547,2.09,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=USB
UDR,UDR Inc,Real Estate,32.92,17.79,3.668639,1.08,40.71,33.31,9050154422,665141000,12.365829,3.27,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UDR
ULTA,Ulta Salon Cosmetics & Fragrance Inc,Consumer Discretionary,209.09,32.07,0,6.52,314.86,187.96,13300000127,1002093000,3.3779113,8.04,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ULTA
UAA,Under Armour Class A,Consumer Discretionary,13.14,32.05,0,0.45,23.46,11.4,5856913571,399277000,1.602308,2.72,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UAA
UA,Under Armour Class C,Consumer Discretionary,11.95,29.15,0,0.45,21.805,10.36,5366628950,399277000,1.4738787,2.5,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UA
UNP,Union Pacific,Industrials,124.86,22.06,2.062655,13.52,143.05,101.06,101513290382,10169000000,4.8605075,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNP
UAL,United Continental Holdings,Industrials,63.37,8.85,0,7.05,83.04,56.51,19363059152,5929000000,0.5020496,2.09,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UAL
UNH,United Health Group Inc.,Health Care,216.46,21.47,1.3284917,10.71,250.79,156.49,218834811333,17454000000,1.0903316,4.71,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNH
UPS,United Parcel Service,Industrials,109.28,18.27,2.9666696,5.62,135.53,102.12,96436356833,7919000000,1.4744618,64.7,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UPS
URI,"United Rentals, Inc.",Industrials,161.99,16.33,0,15.72,189,100.621,14654954091,2760000000,2.1782618,4.53,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=URI
UTX,United Technologies,Industrials,127.48,19.26,2.1216943,5.7,139.24,107.05,105387272474,10584000000,1.7324123,3.4,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UTX
UHS,"Universal Health Services, Inc.",Health Care,114.87,15.36,0.34153005,7.14,129.74,95.26,11116075286,1676204000,1.3158662,2.21,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UHS
UNM,Unum Group,Financials,47.87,11.51,1.8189007,4.38,58.73,43.55,11256432318,0,0.9984924,1.19,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNM
VFC,V.F. Corp.,Consumer Discretionary,78.75,25.9,2.2865665,2.55,82.95,48.05,31797645904,1624441000,3.7110944,7.89,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VFC
VLO,Valero Energy,Energy,86.77,18.74,3.5618877,9.24,99.95,60.69,39312309113,5401000000,0.4211918,1.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VLO
VAR,Varian Medical Systems,Health Care,112.82,29.93,0,2.69,130.29,77.73,10692681720,500600000,3.9652252,7.32,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VAR
VTR,Ventas Inc,Real Estate,50.92,12.21,5.965641,1.86,72.36,51.8,18865999082,1935931000,7.0740495,1.76,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VTR
VRSN,Verisign Inc.,Information Technology,105.62,29.5,0,3.43,118.28,81.17,10754983829,767864000,12.401829,10.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VRSN
VRSK,Verisk Analytics,Industrials,92.28,28.84,0,3.45,100.54,75.6,15594677147,1011200000,9.935474,9.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VRSK
VZ,Verizon Communications,Telecommunication Services,49.04,13.08,4.626544,7.36,54.77,42.8,208092277044,45745000000,1.6452544,7.96,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VZ
VRTX,Vertex Pharmaceuticals Inc,Health Care,151.6,252.67,0,1.04,174.955,84.39,39369386348,97562000,16.185404,21.91,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VRTX
VIAB,Viacom Inc.,Consumer Discretionary,32.71,8.68,2.622091,4.68,46.72,22.13,10601008017,5600000000,1.0924768,2.08,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VIAB
V,Visa Inc.,Information Technology,113.86,32.72,0.70204765,2.8,126.88,84.88,270038723213,13086000000,14.433654,9.4,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=V
VNO,Vornado Realty Trust,Real Estate,66.18,16.22,3.744428,4.33,111.72,66.0101,12778779911,0,7.1491003,3.63,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VNO
VMC,Vulcan Materials,Materials,121.47,40.9,0.7797879,3.1,141.2,108.95,16964162228,970976000,5.7576876,3.54,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VMC
WMT,Wal-Mart Stores,Consumer Staples,100.02,23.1,1.983471,4.39,109.98,66.89,304680931618,30721000000,0.82099426,3.89,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WMT
WBA,Walgreens Boots Alliance,Consumer Staples,68.22,13.38,2.2368238,3.78,88,63.82,70862541911,7083000000,0.5904388,3.06,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WBA
WM,Waste Management Inc.,Industrials,79.12,25.36,2.0800195,2.66,89.73,69.55,35488486675,3896000000,3.2787669,6.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WM
WAT,Waters Corporation,Health Care,191.79,26.64,0,0.19,220.2,145.94,16064078572,773932000,6.9824114,6.15,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WAT
WEC,Wec Energy Group Inc,Utilities,59.5,19.57,3.691948,3.79,70.09,56.63,18890296993,2736500000,2.4834197,2.1,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WEC
WFC,Wells Fargo,Financials,55.4,13.58,2.7111576,4.07,66.31,49.27,281463620775,0,2.8728192,1.58,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WFC
HCN,Welltower Inc.,Real Estate,54.67,12.74,6.1538463,2.81,78.17,55.29,20943679019,1908253000,6.725218,1.49,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HCN
WDC,Western Digital,Information Technology,80.09,10.19,2.389201,1.29,95.77,71.38,24760297793,5169000000,1.245503,2,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WDC
WU,Western Union Co,Information Technology,18.81,10.17,3.5915854,0.51,22.21,18.39,8951609207,694600000,2.22677,12.65,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WU
WRK,WestRock Company,Materials,60.93,23.26,2.6699784,2.77,71.55,49.23,16433340688,2262300000,1.075785,1.58,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WRK
WY,Weyerhaeuser Corp.,Real Estate,33.6,34.29,3.7079954,0.77,37.89,30.9504,26070297960,1365000000,3.6396794,2.9,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WY
WHR,Whirlpool Corp.,Consumer Discretionary,164.95,11.77,2.5652986,4.51,202.99,158.8,12177920000,1842000000,0.58064795,2.57,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WHR
WMB,Williams Cos.,Energy,28.56,48.41,4,-0.57,33.67,26.8188,24802396470,3955000000,4.2982845,3.01,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WMB
WLTW,Willis Towers Watson,Financials,152.36,18.67,1.347058,3.07,165,120.869,20780269334,1440000000,3.4484663,2.1,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WLTW
WYN,Wyndham Worldwide,Consumer Discretionary,113.56,18.77,1.9541779,5.53,127.96,80.11,11993835688,1232000000,2.7332082,18.91,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WYN
WYNN,Wynn Resorts Ltd,Consumer Discretionary,169.28,31.7,1.1279043,7.27,203.63,92.67,18225400525,1501301000,2.478658,51.69,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WYNN
XEL,Xcel Energy Inc,Utilities,42.44,18.14,3.3914273,2.21,52.22,41.16,21559611927,3885828000,2.520456,1.94,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XEL
XRX,Xerox Corp.,Information Technology,29.8,8.87,3.207184,0.59,37.42,26.64,7938833340,1191000000,0.7877656,1.49,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XRX
XLNX,Xilinx Inc,Information Technology,62.82,27.19,2.0904882,2.32,77.26,54.99,17064975551,845468000,7.101206,7.22,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XLNX
XL,XL Capital,Financials,41.26,-19.93,2.0952382,-2.24,47.27,33.77,10753423590,0,0.84394187,0.97,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XL
XYL,Xylem Inc.,Industrials,70.24,30.94,1.1700794,1.83,76.81,46.86,12915021000,722000000,2.7262094,5.31,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XYL
YUM,Yum! Brands Inc,Consumer Discretionary,76.3,27.25,1.7970798,4.07,86.93,62.85,27003303098,2289000000,6.3136363,212.08,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=YUM
ZBH,Zimmer Biomet Holdings,Health Care,115.53,14.32,0.7948336,9.01,133.49,108.17,24454698119,2007400000,3.1648953,2.39,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZBH
ZION,Zions Bancorp,Financials,50.71,17.73,1.480933,2.6,55.61,38.43,10670678640,0,3.7945793,1.42,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZION
ZTS,Zoetis,Health Care,71.51,32.8,0.68237203,1.65,80.13,52,35991109776,1734000000,9.280896,18.09,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZTS
